type,name,testcase_CWE,SUCCESS,detectable_by_CodeQL,15,22,23,36,73,78,79,80,81,83,88,89,90,111,113,114,129,134,190,191,193,197,209,226,248,252,253,256,259,315,319,321,325,327,328,329,335,336,337,338,369,378,379,382,383,390,395,396,397,398,400,404,459,470,476,477,478,481,482,483,484,486,491,497,499,500,502,506,510,511,523,526,533,534,535,539,546,549,564,566,568,572,579,580,581,582,584,585,586,597,598,600,601,605,606,607,609,613,614,615,617,643,667,674,681,690,698,759,760,764,765,772,775,789,832,833,835,1204
testcase,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_66_good,CWE566,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_72_good,CWE566,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE568_Finalize_Without_Super__empty_01_bad,CWE568,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE568_Finalize_Without_Super__from_console_01_bad,CWE568,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE568_Finalize_Without_Super__empty_01_good,CWE568,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE568_Finalize_Without_Super__from_console_01_good,CWE568,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_01_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_03_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_05_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_06_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_07_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_09_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_10_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_11_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_14_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_17_bad,CWE572,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_01_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_03_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_05_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_06_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_07_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_09_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_10_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_11_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_14_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE572_Call_to_Thread_run_Instead_of_start__basic_17_good,CWE572,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE579_Non_Serializable_in_Session__Servlet_01_bad,CWE579,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE579_Non_Serializable_in_Session__Servlet_01_good,CWE579,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE580_Clone_Without_Super__clone_01_bad,CWE580,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE580_Clone_Without_Super__clone_01_good,CWE580,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE581_Object_Model_Violation__equals_01_bad,CWE581,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE581_Object_Model_Violation__hashCode_01_bad,CWE581,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE581_Object_Model_Violation__equals_01_good,CWE581,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE581_Object_Model_Violation__hashCode_01_good,CWE581,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE582_Array_Public_Final_Static__basic_01_bad,CWE582,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE582_Array_Public_Final_Static__basic_01_good,CWE582,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_02_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_03_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_08_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_09_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_10_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_11_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_14_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_15_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_16_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_17_bad,CWE584,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_02_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_03_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_08_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_09_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_10_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_11_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_14_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_15_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_16_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE584_Return_in_Finally_Block__basic_17_good,CWE584,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE585_Empty_Sync_Block__Servlet_01_bad,CWE585,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE585_Empty_Sync_Block__Thread_01_bad,CWE585,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE585_Empty_Sync_Block__Servlet_01_good,CWE585,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE585_Empty_Sync_Block__Thread_01_good,CWE585,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_04_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_06_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_07_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_08_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_10_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_11_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_12_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_13_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_16_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_17_bad,CWE586,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_04_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_06_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_07_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_08_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_10_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_11_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_12_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_13_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_16_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE586_Explicit_Call_to_Finalize__basic_17_good,CWE586,,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE597_Wrong_Operator_String_Comparison__basic_01_bad,CWE597,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE597_Wrong_Operator_String_Comparison__basic_03_bad,CWE597,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE597_Wrong_Operator_String_Comparison__basic_04_bad,CWE597,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE597_Wrong_Operator_String_Comparison__basic_05_bad,CWE597,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcase,CWE597_Wrong_Operator_String_Comparison__basic_11_bad,CWE597,FAIL,,,,,,,,,,,,,,,,,,,,,,,,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
